Country,Country Code,Year,inflation_rate,unemployment_rate,debt_to_gdp_ratio,foreign_direct_investment,population,population_density_km,years_existed,conflict_count,gdp_nominal,gdp_ppp_per_capita,gdp_nominal_per_capita,gini_coefficient,human_development_index,gross_external_debt
Lesotho,LSO,2022,8.27180389943028,16.668,,-0.34158390938169,2305825.0,,53.036,,2289355249.40148,2699.99094132178,992.857328462257,,,1809501529.8
Lesotho,LSO,2021,6.04774591950676,18.129,,-0.514055700839224,2281454.0,75.1467061923584,53.062,,2406780518.52811,2516.97775280919,1054.9327396161,,,1833103211.3
Lesotho,LSO,2020,4.97809676252309,18.351,2.99324359587455,1.3637141365728,2254100.0,74.2457180500659,54.693,,2053338465.24462,2537.79208168464,910.93494753765,,0.400392591953278,1737618388.9
Lesotho,LSO,2019,5.18708359197982,16.876,32.1670318908686,1.49464839144428,2225702.0,73.3103425559947,54.173,,2390702295.82777,2549.53527670624,1074.1340466189,,,1583480653.0
Lesotho,LSO,2018,4.7518030162474,16.637,32.8447143461545,1.59898739288565,2198017.0,72.3984519104084,53.733,,2556247291.99785,2615.0259222894,1162.97885412072,,0.398492515087128,1463408840.9
Lesotho,LSO,2017,4.447699373763,16.391,37.3680227582599,1.82806703446895,2170617.0,71.4959486166008,53.064,,2306741674.055,2602.52220835694,1062.71243340258,44.9,0.371,1504173109.2
Lesotho,LSO,2016,6.59650490696543,16.139,42.0604324565593,3.74733057157044,2143872.0,70.6150197628458,52.264,,2114426453.70697,2923.72318781704,986.265249840927,,,1358062674.5
Lesotho,LSO,2015,3.21844513655931,16.223,33.1383846153849,4.79809498524625,2118521.0,69.7800065876153,51.101,,2359686724.53829,3014.72173672698,1113.83683453612,,,952588686.1
Lesotho,LSO,2014,5.37028961008587,16.056,33.0174927862044,3.86963158626919,2095242.0,69.0132411067194,50.033,,2441063054.05792,2751.20304749485,1165.05065002416,,,912086478.4
Liberia,LBR,2023,,2.939,,17.1879295937211,5418377.0,,,,4332000000.0,1819.04766980847,799.501400511629,,,
Liberia,LBR,2022,,2.99,,23.9985301015667,5302681.0,,61.1,,4001047000.0,1712.68324651079,754.53284857226,,,1904054488.1
Liberia,LBR,2021,,3.792,,15.2455267850161,5193416.0,53.9183554817276,60.747,,3513049520.0,1558.74224920002,676.44292696753,,,1848648347.4
Liberia,LBR,2020,,4.092,,23.23484230661,5087584.0,52.8196013289037,60.948,,3176126340.0,1679.70544875837,624.289710007737,,0.319014221429825,1461907336.3
Liberia,LBR,2019,,3.072,,2.61121194879185,4985289.0,51.7575685215947,61.104,,3319596500.0,1921.78608911742,665.878447568436,,,1266753401.9
Liberia,LBR,2018,23.5635148953742,3.057,,3.77268493884788,4889391.0,50.7619497508306,60.853,,3422754800.0,1820.09567884422,700.037039377706,,0.317570239305496,1157572896.9
Liberia,LBR,2017,12.4196323907137,3.066,,7.30948578439654,4796631.0,49.7989098837209,60.553,,3390703400.0,1683.09643341727,706.892691974846,,0.319,1118118392.0
Liberia,LBR,2016,8.83424868336494,3.081,,9.17190332597172,4706097.0,48.8589804817276,60.416,,3398419600.0,1506.01505243553,722.131226789418,35.3,,950332609.9
Liberia,LBR,2015,7.74869687621306,2.553,,7.21023781604438,4612329.0,47.8854754983389,59.148,,3227075700.0,1354.12155760745,699.662946853965,,,837435458.6
Liberia,LBR,2014,9.86111285574928,2.079,,15.558740639735,4519398.0,46.9206602990033,59.121,,3225652000.0,1432.86743198916,713.734882389203,33.2,,681478405.0
Libya,LBY,2023,2.37317531435169,18.743,,,6888388.0,,,,50491722445.7773,19641.1439456209,7329.97654106843,,,
Libya,LBY,2022,4.51030149235703,19.319,,,6812341.0,,72.151,,55938727098.0174,19487.9010161056,8211.38094790285,,,
Libya,LBY,2021,2.86833027751019,19.595,,1.26185502585239,6735277.0,3.82786239585346,71.911,,47786789103.8172,18171.5229650604,7094.99982017328,,,
Libya,LBY,2020,1.44703656998741,19.535,,,6653942.0,3.78163724609841,72.472,,65688454971.5663,16261.8790227937,9872.11114427602,,,
Libya,LBY,2019,-2.16217883470595,19.037,,,6569088.0,3.73341214180979,72.463,,72081962263.1794,17835.2800156724,10972.902519068,,,
Libya,LBY,2018,13.1702038536721,18.836,,,6477793.0,3.68152642167839,72.794,,76686029772.1483,19961.3460462631,11838.2958165147,,,
Libya,LBY,2017,25.8036184788338,19.015,,,6378261.0,3.62495936437933,72.482,,67157452181.7738,19044.8767457177,10529.1163503303,,,
Libya,LBY,2016,25.8538742124461,19.5,,,6282196.0,3.57036270843516,71.756,,49912073701.298,17905.7779395489,7945.00421529319,,,
Libya,LBY,2015,10.4022933588151,19.649,,,6192235.0,3.51923514100276,71.698,,48717501321.3052,18885.0764267029,7867.51493141091,,,
Libya,LBY,2014,2.43294141599225,19.298,,,6097764.0,3.46554440365095,71.511,,57372355592.022,18455.6424497803,9408.75304325028,,,
Liechtenstein,LIE,2023,,,,,39584.0,,,,,,,,,
Liechtenstein,LIE,2022,,,,,39327.0,,84.319512195122,,7364654515.13984,,187267.132380803,,,
Liechtenstein,LIE,2021,,,,,39039.0,243.99375,84.4024390243902,5.12301643207521,7710380085.92257,,197504.548936258,,,
Liechtenstein,LIE,2020,,,,,38756.0,242.225,81.6585365853659,2.58024563938487,6405870210.32293,,165287.186766512,,,
Liechtenstein,LIE,2019,,,,,38482.0,240.5125,84.1609756097561,2.59861753547113,6436467007.11932,,167259.160311816,,,
Liechtenstein,LIE,2018,,,,-1303.10826691135,38181.0,238.63125,83.0414634146342,2.61910374269925,6692620691.84146,,175286.679024684,,,
Liechtenstein,LIE,2017,,,,602.374526148965,37889.0,236.80625,83.7463414634147,2.63932327751165,6474308717.85289,,170875.682067431,,,
Liechtenstein,LIE,2016,,,,972.693538598386,37609.0,235.05625,82.2585365853659,0.0,6237302033.50132,,165845.995200652,,,
Liechtenstein,LIE,2015,,,,1282.60722939224,37355.0,233.46875,82.6560975609756,0.0,6268515276.17441,,167809.269874833,,,
Liechtenstein,LIE,2014,,,,140.293444143294,37096.0,231.85,82.0731707317073,2.69567209844594,6657526979.72277,,179467.516166777,,,
Lithuania,LTU,2023,9.11731962390475,6.962,,4.07552966866675,2871897.0,,,,77836396962.772,51877.0065192769,27102.7815282971,,,
Lithuania,LTU,2022,19.7050461518394,5.956,36.0484851112684,1.04930101685529,2831639.0,,75.7926829268293,,71013953448.2085,50997.2789710271,25078.7453655669,,,
Lithuania,LTU,2021,4.68354420903453,7.112,48.2105039391635,4.44860230039192,2800839.0,44.7346909439387,74.0365853658537,2.58374704685787,66798933785.7702,46410.0676392912,23849.6156993566,36.7,,
Lithuania,LTU,2020,1.19989444983569,8.487,52.8641129944572,7.90967887457538,2794885.0,44.6324656659214,74.9780487804878,3.58122184552417,56964942999.3651,41168.2149817792,20381.8557827478,36.0,0.70604795217514,
Lithuania,LTU,2019,2.33450937988027,6.255,42.1143459160656,6.26599401037917,2794137.0,44.6205206004471,76.2829268292683,3.29930718059109,54808531641.4117,40577.8037367455,19615.5491450175,35.3,,
Lithuania,LTU,2018,2.69792779208394,6.147,38.5030934483331,2.41824675908941,2801543.0,44.731646175954,75.6804878048781,3.19874553544653,53751411409.4447,36376.5278839032,19186.359591641,35.7,0.726695239543915,
Lithuania,LTU,2017,3.72288862303707,7.073,44.9501076217721,2.89733605891245,2828403.0,45.1525837710126,75.4804878048781,3.44299264921069,47758736931.7801,33761.9475000677,16885.4073948373,37.3,0.712,
Lithuania,LTU,2016,0.905525075460342,7.862,47.7316659030572,2.7354410644298,2868231.0,45.7876664218895,74.6707317073171,5.21530429340552,43047309305.7363,30925.2413840761,15008.3132445526,38.4,,
Lithuania,LTU,2015,-0.884097405500596,9.12,49.6456914528683,2.50257212107381,2904910.0,46.3672785315243,74.3219512195122,5.80343006335355,41435533340.3883,28834.5570242411,14263.9645773495,37.4,,
Lithuania,LTU,2014,0.103758009433708,10.698,48.3320102989201,0.736237941196901,2932367.0,46.805538707103,74.5170731707317,5.30897659459202,48533659592.1728,28184.2813023168,16551.018202078,37.7,,
Low & middle income,LMY,2023,6.09114152504141,5.09892428882732,,1.04598825524227,6593137026.0,,,,37425214512640.0,14454.1869696327,5676.38961014368,,,
Low & middle income,LMY,2022,8.33370630096231,5.4527967740796,,1.62695638944845,6527353351.0,,70.3955870414692,,36438640513559.9,13429.3008027995,5582.45257367253,,,8964230596053.5
Low & middle income,LMY,2021,4.22278962033194,6.1479540310899,,2.10917305413585,6467799496.0,69.0788742545596,69.7240843829629,,34734957850217.4,12120.2090686564,5370.44444121979,,,9275897833956.2
Low & middle income,LMY,2020,2.99313555869917,6.61472887377826,,1.78695399020721,6398830423.0,68.3532815660747,70.7470227263572,,29491920680088.1,10886.2467062407,4608.95487620396,,,8644246171890.0
Low & middle income,LMY,2019,2.7264303738882,5.78935121664157,,1.75944479150149,6324580903.0,67.5578988008131,71.4132799918996,,30424528245038.4,10894.6423152134,4810.52084108954,,,8250191433653.0
Low & middle income,LMY,2018,3.35102208952149,5.92839217387876,,2.01235195685846,6247396829.0,66.732866900584,71.2136725409061,,29703722066967.9,10350.0472580246,4754.57584654863,,,7879309019340.6
Low & middle income,LMY,2017,3.66699702675916,6.00338296990549,,1.8562162625934,6168617518.0,65.8913946575097,70.9271487311159,,27933259327710.6,9724.59415473618,4528.2851864622,,,7435199305003.7
Low & middle income,LMY,2016,3.01913975139128,5.98192555871534,,2.04122353396871,6088698400.0,65.033159860983,70.6978394514758,,25586586836480.0,9270.53901879551,4202.3081380546,,,6690920670843.1
Low & middle income,LMY,2015,3.16909796750829,5.91321332395688,,2.38189424948518,6009439133.0,64.1863792154717,70.4162036569678,5.7,25326526306958.9,8933.82633830971,4214.45758022272,,,6416486875849.5
Low & middle income,LMY,2014,3.56179436381993,5.74188710672604,,2.38088795745553,5929949445.0,63.3401647343694,70.128150740301,5.6,26101787332747.3,8804.49779197339,4401.68800338689,,,6852721003820.3
Low income,,2023,9.87432675044888,5.31143248284265,,3.58298336277231,722984063.0,,,,646797730009.09,2397.98202987991,894.622389496696,,,
Low income,,2022,9.95043894711641,5.14926266343129,,3.89300009791742,703727949.0,,63.0113103919239,,530578689814.764,2299.26063707359,753.954266799717,,,220515340699.4
Low income,,2021,5.03580768165292,5.65437681718971,,4.26044640764245,685250041.0,46.4724314653977,62.4961095080066,10.5,466420564539.205,2127.34272657041,680.657477755926,,,220319289610.5
Low income,,2020,4.33296874711709,5.70806788893761,,3.33320882364676,667053670.0,45.2383861481841,62.9545325364614,10.4,439782467036.046,2066.87286682484,659.290978844395,,,206567932893.9
Low income,,2019,2.80270307928106,5.00826879309828,,3.72349301885589,648755452.0,43.9973164557594,63.4239909431004,10.6,445278364305.202,2083.39304078307,686.357799279352,,,188583002586.1
Low income,,2018,3.43946902997589,5.01295803880824,,3.19716531436238,630865826.0,42.7841128456253,62.9952039179532,10.5,418228093932.972,1995.93799324916,662.943016876892,,,178757188481.5
Low income,,2017,8.15686323403371,5.0892095856532,,3.46615002548994,613946858.0,41.6367434286752,62.623713909071,10.7,401921089084.377,1928.42541910848,654.651268016387,,,170681650077.9
Low income,,2016,5.70637504616212,4.99568946610451,,3.58390782739344,597683499.0,40.5337596671027,62.2142411499284,10.6,383741508244.759,1876.79837300157,642.048021882497,,,155587970694.7
Low income,,2015,4.37712665065654,4.89741384126824,,3.6453484210597,582173028.0,39.481889976623,61.6995184139706,10.7,416120726145.318,1775.2280665312,714.771564692477,,,149004355051.8
Low income,,2014,3.74052951571967,4.79145811828767,,3.61644067879239,567702296.0,38.500652007329,61.3116057572894,10.7,422083905892.021,1704.82043483381,743.495153826226,,,139207133489.6
Lower middle income,,2023,7.11475951738199,4.49909170990787,,1.31992549822471,3059564861.0,,,,7384750127842.02,9308.18995072841,2413.66026325337,,,
Lower middle income,,2022,7.93092925430087,4.94016547872947,,1.55026876658391,3020375650.0,,67.1969794891736,,7341102945343.33,8616.17722470559,2430.52646293958,,,2351309952402.4
Lower middle income,,2021,4.31527983386854,6.05135761023369,,1.57404898727265,2983113040.0,124.220353810135,66.5328126185319,4.5,6894335373844.59,7684.54349046363,2311.12106091849,,,2297587078557.0
Lower middle income,,2020,4.92488537408932,6.70232245326264,,1.90360613727866,2943860780.0,122.585859616706,68.2446418156649,4.4,6081790240107.94,6968.50827076422,2065.92318543948,,,2127143721924.6
Lower middle income,,2019,3.31925372703827,5.64287059341806,,1.77349347335968,2903108878.0,120.89042396267,68.7796405170075,4.5,6278114868365.95,7010.73076952127,2162.54888541798,,,1986643636750.1
Lower middle income,,2018,4.0611633875107,6.14458475751361,,1.81919989978883,2862391122.0,119.194794772486,68.5763043724071,4.6,5979736767522.21,6600.04893504777,2089.07047033603,,,1846346158217.1
Lower middle income,,2017,3.52025688811617,6.22011004292745,,1.93933410391035,2821058566.0,117.47384091767,68.3334812907,4.7,5693069209502.07,6123.77456694924,2018.06133276216,,,1760426121857.2
Lower middle income,,2016,3.20522434559745,6.18228054260817,,2.10879875412872,2779326476.0,115.705606808908,68.0092878079906,5.0,5297558624291.54,5824.65379911842,1906.05841740326,,,1555169876508.9
Lower middle income,,2015,3.23658600886781,6.33438594890753,,2.39655886018833,2737695800.0,113.971169100786,67.6255898011124,5.1,5083698600746.07,5560.65125768453,1856.92603274113,,,1503280607357.4
Lower middle income,,2014,4.78942509009216,6.21477276247579,,1.98450602569741,2695950000.0,112.252033174252,67.2288182812778,5.3,5090396351864.47,5360.9030706018,1888.1642285148,,,1433249688783.1
Luxembourg,LUX,2023,3.74140361983136,5.188,,-73.2407629817858,668606.0,,,,85755006123.5976,143341.473124645,128259.402583282,,,
Luxembourg,LUX,2022,6.33600807777919,4.585,26.2348785615705,-440.130675365293,653103.0,,83.0463414634146,,81641807865.7591,146457.020543986,125006.021815486,,,
Luxembourg,LUX,2021,2.52692009066166,5.247,28.6985947928203,29.3542717520448,640064.0,248.62068161867,82.5975609756098,0.625663790177391,85584105993.8746,137947.34385169,133711.794435985,32.7,,
Luxembourg,LUX,2020,0.819957302127036,6.773,29.4476743145335,13.350022097234,630419.0,244.874264894386,82.1439024390244,0.475888702322892,73699366700.2134,122114.101599326,116905.370396853,33.4,0.686146140098572,
Luxembourg,LUX,2019,1.74332075653848,5.595,27.5213121882695,234.248695215478,620001.0,240.827591028798,82.6390243902439,0.645189387279769,69890505323.5842,121403.823719046,112726.439672814,34.2,,
Luxembourg,LUX,2018,1.5281952430738,5.585,25.3742143116191,-117.374732791718,607950.0,236.146609386046,82.2951219512195,0.493491667393196,71000359760.4611,116498.512080919,116786.511654677,35.4,0.692368566989899,
Luxembourg,LUX,2017,1.73079959118887,5.522,26.1922649096464,-41.6509945601316,596336.0,231.635372078028,82.0951219512195,0.335411487004901,65712180342.9836,114985.842235989,110193.213797228,34.5,0.692,
Luxembourg,LUX,2016,0.290833333333317,6.291,24.0314788972999,28.257554145971,582014.0,226.072263698018,82.6853658536585,0.857116898745352,62216885435.9488,113365.176082265,106899.293549552,31.7,,
Luxembourg,LUX,2015,0.474743161437779,6.669,25.6762733998169,75.6300240002581,569604.0,221.251835336342,82.2926829268293,0.878105750275506,60071584216.1375,107859.685999308,105462.012584423,32.9,,
Luxembourg,LUX,2014,0.628543985440717,5.852,26.1504099084399,29.1553936951999,556319.0,216.091529874226,82.2292682926829,0.719334543613703,68804811897.6445,105296.284588232,123678.702143275,31.2,,
"Macao SAR, China",MAC,2023,,2.246,,4.93809918292043,704149.0,,,,47061843715.8565,113183.163045693,66835.0643341913,,,
"Macao SAR, China",MAC,2022,1.04502802369988,2.476,,11.9889880420587,695168.0,,85.377,,24464719190.0616,61270.1242181986,35192.5278350868,,,
"Macao SAR, China",MAC,2021,0.0264543647054816,2.252,,18.354700761349,686607.0,20806.2727272727,85.399,0.436931170232753,30969334705.0515,73734.0816117443,45104.8921800265,,,
"Macao SAR, China",MAC,2020,0.811410511491235,2.566,,-24.5284853077043,676283.0,20555.7142857143,85.184,0.295734182287593,25343525935.8358,57992.2133399872,37474.7345945939,,0.795671582221985,
"Macao SAR, China",MAC,2019,2.75193081051975,1.749,,11.8178697739571,663653.0,20171.8237082067,84.978,0.30136253536301,55082293844.1008,127747.219110728,82998.6361006441,,,
"Macao SAR, China",MAC,2018,3.00446293166953,1.834,,3.13426157065493,650991.0,19786.9604863222,84.928,0.307223909393525,55190661339.7796,131302.826338343,84779.4536941057,,0.763288140296936,
"Macao SAR, China",MAC,2017,1.22812404052801,1.987,,3.37608502461293,638609.0,20734.0584415584,84.563,0.313180678631213,50383871120.8733,122838.382786163,78896.2747485132,,0.759,
"Macao SAR, China",MAC,2016,2.36895749705906,1.939,,4.12503965729769,626688.0,20547.1475409836,84.231,0.159568908636428,45070808688.9611,112351.277234359,71919.054918813,,,
"Macao SAR, China",MAC,2015,4.56056338028173,1.81,,1.07999340226639,615239.0,20238.125,83.984,0.162538460663254,45048190598.3249,113813.739005369,73220.6355551661,,,
"Macao SAR, China",MAC,2014,6.04823452094077,1.67,,4.41549276697999,604167.0,19939.504950495,83.883,0.165517150059503,54902831793.5018,149325.171801762,90873.6024865671,,,
Madagascar,MDG,2023,9.87432675044888,3.061,,2.58575755925602,30325732.0,,,,16031702914.9195,1875.11367170395,528.650154757007,,,
Madagascar,MDG,2022,8.16059031991844,3.186,,3.05733274441399,29611714.0,,65.23,,15302510500.0528,1781.78281175187,516.772196977613,,,5937649294.4
Madagascar,MDG,2021,5.81225118787715,3.415,,2.45649402526377,28915653.0,49.7003317291165,64.485,,14554754116.5427,1642.30416221094,503.352081190858,,,5344813135.2
Madagascar,MDG,2020,4.20179312190557,3.246,,2.74657132352468,28225177.0,48.5135390168443,65.182,,13051441203.9474,1528.78241137715,462.404228818383,,0.391991019248962,4841435396.1
Madagascar,MDG,2019,5.61051441492365,2.46,,3.36279830994654,27533134.0,47.3240529391543,65.882,,14104664678.5063,1652.49342031181,512.27966560241,,,4044792622.6
Madagascar,MDG,2018,8.59422958870476,2.289,,4.44792798727993,26846541.0,46.1439343416982,65.27,,13760033282.2925,1583.94828406159,512.543991506858,,0.38549268245697,3720119522.3
Madagascar,MDG,2017,8.60905075422949,2.113,,3.52797151000057,26169542.0,44.9803059470608,65.094,,13176313593.5509,1583.45919949684,503.498058680237,,0.374,3382906474.6
Madagascar,MDG,2016,6.03575858154679,1.944,,4.56460803171495,25501941.0,43.8328308697147,64.997,,11848613858.442,1598.13667621734,464.61615837171,,,2976805934.8
Madagascar,MDG,2015,7.40419174202129,1.785,,2.89727727453158,24850912.0,42.713839807494,64.339,,11323020701.3017,1531.28787865489,455.63803458407,,,3007857304.8
Madagascar,MDG,2014,6.08040811088302,1.385,,2.97751123297568,24215976.0,41.6225094534204,64.255,,12522957399.2281,1532.78107137994,517.136183122584,,,2963528296.3
Malawi,MWI,2023,28.7897428247298,5.044,,1.44311193991922,20931751.0,,,,14084341062.3675,1867.67384372705,672.869702222595,,,
Malawi,MWI,2022,20.953969729969,5.051,52.6332414580372,1.51359267223635,20405317.0,,62.898,,13129458325.7379,1820.4522326777,643.433195658657,,,3338181911.9
Malawi,MWI,2021,9.33014410835212,5.585,,1.02931314907109,19889742.0,210.964594823929,62.904,,12580922008.2096,1728.82539847128,632.533192648231,,,3198348254.0
Malawi,MWI,2020,8.62551469650552,5.681,,2.0942928549253,19377061.0,205.526739499364,63.717,,12041250083.8828,1560.96134713407,621.417772482775,,0.413240641355515,2943281966.5
Malawi,MWI,2019,9.3708360560567,4.949,44.6827786827948,0.498567386066443,18867337.0,200.12024819686,64.119,,11077305329.6417,1465.55046880457,587.115464659464,38.5,,2428679899.0
Malawi,MWI,2018,12.420178108921,5.003,41.6950114158995,0.779423469311901,18367883.0,194.822687738651,63.276,,9880675785.93057,1375.89008049018,537.932204050438,,0.411061704158783,2265713574.3
Malawi,MWI,2017,11.5433939188771,5.033,34.2946225694095,1.00854877278746,17881167.0,189.660235468816,62.977,,8943543677.18899,1392.47080836583,500.165547203323,,0.407,2162398106.2
Malawi,MWI,2016,21.7111132136499,5.003,37.8862077338952,1.46272973143861,17405624.0,184.616291896479,62.209,,7909868618.46366,1422.28023767727,454.443266065248,44.7,,1847005075.2
Malawi,MWI,2015,21.8673475542553,4.95,27.3346460465678,3.12107477506801,16938942.0,179.666334323292,61.378,,9219474379.31534,1415.23139400952,544.276872741836,,,1721202630.8
Malawi,MWI,2014,23.7920649469687,4.966,27.9207565041985,6.79541385727368,16477966.0,174.776898599915,60.899,,8801326169.14547,1518.66973047385,534.126977149089,,,1666540756.6
Malaysia,MYS,2023,2.48886560125754,3.855,,1.98138978138276,34308525.0,,,,399648828546.504,37247.7011006116,11648.6741574144,,,
Malaysia,MYS,2022,3.37869862549928,3.93,60.2666404179702,3.69213247099394,33938221.0,,76.26,,407027451714.616,35040.3100931894,11993.1876132994,,,
Malaysia,MYS,2021,2.47710241465447,4.64,63.2587801793511,5.41557013448805,33573874.0,102.188020088267,74.884,0.723777076243526,373832428055.449,30456.0928951741,11134.6229528189,40.7,,
Malaysia,MYS,2020,-1.1387021539305,4.54,62.0067215086738,1.20275464255821,33199993.0,101.05004717699,75.938,0.76204835344393,337456163961.211,28045.3873552765,10164.344431073,,0.610976159572601,
Malaysia,MYS,2019,0.662891865764326,3.26,52.4213502119727,2.50697705748044,32804020.0,99.8448333586973,75.76,0.945006144750036,365177721021.516,29495.4035170304,11132.1027429418,,,
Malaysia,MYS,2018,0.884709160571235,3.3,51.1859148831795,2.31458721219734,32399271.0,98.6129082331456,75.644,0.996935995922007,358788845712.53,28232.5235110203,11073.9789704691,41.2,0.632578670978546,
Malaysia,MYS,2017,3.87120115774237,3.41,50.0496777374929,2.93582038058561,31975806.0,97.3240176533252,75.476,1.18527113906058,319109094160.343,26729.3847379976,9979.70447282371,,0.622,
Malaysia,MYS,2016,2.09056659525742,3.44,51.8905275342534,4.47130958598651,31526418.0,95.9562258408157,75.289,1.44640599512447,301256033870.334,25496.9751341353,9555.66959336559,,,
Malaysia,MYS,2015,2.10438980238359,3.1,53.5744697326154,3.27094402931735,31068833.0,94.5634850098919,75.094,1.60289254512541,301355266964.947,24655.8317125486,9699.60046342736,41.1,,
Malaysia,MYS,2014,3.14299050879095,2.88,52.6758487332831,3.14122940365348,30606459.0,93.1561680109572,75.146,1.66631497074384,338066095097.254,24377.7401948852,11045.5801207599,,,
Maldives,MDV,2023,2.92746542425035,4.127,,11.5381240119579,521021.0,,,,6600000000.0,24808.7077686067,12667.4356695795,,,
Maldives,MDV,2022,2.33314337624567,4.424,,11.8663096457605,523787.0,,80.839,,6170638746.31376,22900.0588170747,11780.8169089988,,,3993071642.8
Maldives,MDV,2021,0.543149688737013,5.021,,12.2342196073402,521457.0,1738.19,79.918,,5254366312.27648,18865.719302223,10076.317533903,,,4099728199.9
Maldives,MDV,2020,-1.36977425569811,5.404,,11.8706880719155,514438.0,1714.79333333333,79.875,,3712604583.36665,13103.8505149903,7216.81637703018,,,3662908266.6
Maldives,MDV,2019,0.220029731065383,4.562,,16.7834728448357,504508.0,1681.69333333333,80.116,0.594638737145893,5726094799.37709,22309.797480574,11349.8592675975,29.3,,2676448025.2
Maldives,MDV,2018,-0.133373386117595,4.959,,10.6517647807373,489758.0,1632.52666666667,80.013,,5404344162.69888,21154.5255046562,11034.7236036959,,,2321759921.8
Maldives,MDV,2017,2.81747338234509,5.376,,9.50514529202919,472442.0,1574.80666666667,79.943,7.19665059414701,4816426256.52914,19175.6167143131,10194.746141387,,,1465514336.4
Maldives,MDV,2016,0.502509413611612,5.77,,10.3547618700189,454252.0,1514.17333333333,79.872,3.96255386596662,4409942623.85538,18317.304475896,9708.14134853645,31.3,,1137521463.6
Maldives,MDV,2015,0.953206658777607,6.612,,7.21577938190819,435582.0,1451.94,79.695,0.918311592306385,4129505319.12921,17570.2740526043,9480.43151261807,,,1004002006.3
Maldives,MDV,2014,2.12000175718134,7.461,,9.01659145068896,416738.0,1389.12666666667,79.424,,3697353039.20043,16580.7520902505,8872.12838570139,,,1101101172.9
Mali,MLI,2023,2.05880228274214,3.008,,3.33876635087576,23293698.0,,,,20904898296.2501,2725.95585912297,897.448670290571,,,
Mali,MLI,2022,9.62147608489072,3.09,,3.809679019826,22593590.0,,59.417,,18780322203.7584,2576.65910461572,831.223466645115,,,6342843423.0
Mali,MLI,2021,3.92560283104276,2.29,,3.31414782752808,21904983.0,17.952108278219,58.941,,19309463508.0377,2399.46153474407,881.510088733585,35.7,,6402356155.5
Mali,MLI,2020,0.438088940320668,3.528,,3.07380326420401,21224040.0,17.3940451896836,58.633,,17465392764.3706,2351.28960633963,822.906136832132,,0.318269580602646,5813599035.2
Mali,MLI,2019,-1.65826694846365,2.414,,4.97152245435128,20567424.0,16.8559191601308,59.664,,17280250810.0321,2437.55803624467,840.175746366299,,,4998428290.9
Mali,MLI,2018,0.299546507387934,1.62,,2.73738513064307,19934298.0,16.3370442308165,59.393,,17070867589.9055,2307.1668334243,856.356596550603,36.0,0.321505188941956,4595485040.1
Mali,MLI,2017,1.75985742927156,1.494,,3.64934228961459,19311355.0,15.8265147231169,59.132,,15365713048.1993,2244.56072077058,795.682801553765,,0.317,4319894781.4
Mali,MLI,2016,-1.79964707083386,1.367,,2.5415326068365,18700106.0,15.3255689687672,58.731,,14026048335.7047,2176.5653522551,750.051809102295,,,3847760144.7
Mali,MLI,2015,1.45069057605961,1.406,,2.10248370810902,18112907.0,14.8443332595743,58.363,,13104764378.326,2011.57450958182,723.504204947663,,,3747044962.9
Mali,MLI,2014,0.883814547137841,1.492,,1.00393639033286,17551814.0,14.3844925790246,57.9,,14364937124.0727,1886.42361514188,818.430341392215,,,3521672816.9
Malta,MLT,2023,5.09396758978883,3.125,,99.7272122253884,553214.0,,,,20956999452.4317,62445.6814904198,37882.2651856816,,,
Malta,MLT,2022,6.15375621933037,2.929,59.1069565712335,26.3073090892314,531113.0,,82.7,,18357069272.7682,59284.2655741431,34563.3966270232,,,
Malta,MLT,2021,1.49789217934724,3.403,68.5330896787717,26.2697703937372,518536.0,1620.425,82.5073170731707,0.379688200050119,18123718946.6006,53492.204848471,34951.7081679971,,,
Malta,MLT,2020,0.638544956776712,4.357,70.0408272286738,29.8980200459773,515332.0,1610.4125,82.3487804878049,1.3582790991893,15249999048.0297,46466.9299634322,29592.5714840718,31.4,0.709248304367065,
Malta,MLT,2019,1.6420600176894,3.627,56.3345787477741,27.2622114730709,504062.0,1575.19375,82.8585365853659,0.992783457050698,16004563885.7539,50327.6845543888,31751.1811756369,31.0,,
Malta,MLT,2018,1.15782362451517,3.665,58.3621954118712,29.1220505865117,484630.0,1514.46875,82.4487804878049,1.62738564564491,15404393365.2073,45871.3369752927,31785.8848300917,28.7,0.708490550518036,
Malta,MLT,2017,1.36435448150708,4.008,63.282087300513,28.8496595461326,467999.0,1462.496875,82.3463414634146,1.66841502657994,13484541925.7714,43489.3514954462,28813.1853396512,29.2,0.701,
Malta,MLT,2016,0.642702771527304,4.694,75.1342577290244,23.7918272554834,455356.0,1422.9875,82.4536585365854,1.06904993532248,11668015565.8082,39704.3288883898,25623.9416320597,29.1,,
Malta,MLT,2015,1.10054826378929,5.389,74.4808152571915,32.8243295346,445053.0,1390.790625,81.8975609756097,0.876081550051087,11091483659.6156,37452.4665202781,24921.7141769982,29.4,,
Malta,MLT,2014,0.310306472181665,5.737,81.7400249876492,1.34079436666301,434558.0,1357.99375,82.0463414634146,1.34396258408166,11625848974.8051,34341.58204453,26753.2733830814,29.0,,
Marshall Islands,MHL,2023,,,,0.71812323943662,41996.0,,,,284000000.0,7491.38614955985,6762.54881417278,,,
Marshall Islands,MHL,2022,,,,0.994653742038762,41569.0,,65.146,,258774475.097656,7073.96819967252,6225.17922244115,,,
